Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
35820.39970137761,3.6567132000000004,-499.87204,2556.386118581535,23.124874
35821.399701425114,3.6567132000000004,-499.97060999999997,2556.524978530317,23.243023
35822.3997014726,3.6566343,-499.89175,2556.66383809578,23.13275
35823.399701520095,3.6566343,-499.85233,2556.802699435485,23.053986
35824.3997015676,3.656595,-499.85233,2556.941560687604,23.022478
35825.3997016151,3.6565163,-499.87204,2557.080421501593,23.13275
35826.39970166259,3.6564769999999998,-499.85233,2557.219281307959,23.235146
35827.399701710085,3.656595,-499.85233,2557.358141070566,23.069736
35828.39970175759,3.6565163,-499.91147,2557.4970006359617,23.250898
35829.39970180509,3.6565163,-499.83261,2557.6358595223073,23.13275
35830.399701852584,3.6564769999999998,-499.89175,2557.774719350612,23.250898
35831.39970190008,3.6563983,-499.9509,2557.9135781822133,23.33754
35832.39970194759,3.6563983,-499.89175,2558.0524388100102,22.983095000000002
35833.399701995084,3.6563586999999997,-499.87204,2558.191299470699,23.022478
35834.39970204257,3.6564769999999998,-499.9509,2558.330159572763,23.172132
35835.39970209007,3.6562407,-499.9509,2558.469019390048,22.959464999999998
35836.39970213757,3.65628,-499.89175,2558.607879459289,23.203638
35837.39970218507,3.6563193999999997,-499.63547,2558.746739725725,23.124874
35838.399702232564,3.65628,-499.89175,2558.885599871633,22.864946
35839.39970228006,3.6562407,-499.83261,2559.024459776536,22.754675
35840.399702327566,3.6562013999999996,-499.91147,2559.163319002475,23.203638
35841.39970237506,3.6562013999999996,-499.85233,2559.302177834109,22.888576999999998
35842.39970242255,3.656162,-499.89175,2559.441037530968,23.18001
35843.39970247005,3.6562013999999996,-499.83261,2559.579896373521,23.329666
35844.39970251755,3.6560437999999995,-499.93118,2559.718755829426,23.030355
35845.399702565046,3.6561227,-499.87204,2559.857614858136,22.809811
35846.399702612536,3.6560044,-499.87204,2559.99647405115,22.896452
35847.39970266004,3.6560044,-499.85233,2560.1353327075462,23.006725
35848.39970270754,3.6560437999999995,-499.91147,2560.2741926562758,22.786179999999998
35849.399702755036,3.6560044,-499.87204,2560.413053108801,23.124874
35850.399702802526,3.6559651,-499.91147,2560.551912017103,23.109121
35851.39970285003,3.6558471,-499.91147,2560.690771582515,23.266651
35852.39970289753,3.6558864,-499.9509,2560.829630490766,23.053986
35853.39970294503,3.6559258000000003,-499.87204,2560.96848971667,23.235146
35854.39970299252,3.6558471,-499.97060999999997,2561.107349238341,22.967342000000002
35855.39970304002,3.6559258000000003,-499.85233,2561.246208989962,23.101244
35856.39970308752,3.6557684,-499.87204,2561.385069442537,23.203638
35857.39970313502,3.6557288,-499.89175,2561.523929270808,23.006725
35858.39970318251,3.6557288,-499.89175,2561.662789219522,23.093367
35859.39970323002,3.6556895,-499.89175,2561.80164891638,22.97522
35860.399703277515,3.6557684,-499.8129,2561.94050959894,22.998848000000002
35861.39970332501,3.6556895,-499.8129,2562.079369361547,22.723167
35862.3997033725,3.6556108,-499.9509,2562.218229080243,22.943711999999998
35863.39970342,3.6555714999999998,-499.8129,2562.357087900891,23.282404
35864.3997034675,3.6555714999999998,-499.9509,2562.495947334891,23.235146
35865.399703515,3.6555321000000003,-499.91147,2562.6348073603062,22.97522
35866.399703562485,3.6556108,-499.91147,2562.773666684748,23.227268
35867.39970360998,3.6555714999999998,-499.9509,2562.912526283018,22.967342000000002
35868.39970365749,3.6555714999999998,-499.91147,2563.0513859361013,23.085491
35869.39970370498,3.6554534,-499.91147,2563.1902461366863,23.274529
35870.39970375248,3.6555321000000003,-499.83261,2563.329104749238,22.872822
35871.39970379998,3.6554534,-499.9509,2563.467964588462,23.022478
35872.39970384748,3.6554534,-499.83261,2563.606822927237,23.329666
35873.39970389497,3.6553745,-499.9509,2563.74568190122,23.18001
35874.39970394247,3.6553745,-499.85233,2563.884542003318,23.13275
35875.39970398997,3.6552957999999998,-499.87204,2564.023402214923,23.329666
35876.399704037474,3.6552957999999998,-499.93118,2564.162261824129,23.219393
35877.399704084964,3.6552957999999998,-499.91147,2564.3011216961922,23.321789000000003
35878.39970413246,3.6552172,-499.93118,2564.4399814478297,22.97522
35879.39970417996,3.6552565,-499.87204,2564.578842130373,22.833441
35880.399704227464,3.6553351999999997,-499.91147,2564.71770108245,23.046108
35881.399704274954,3.6551777999999997,-499.91147,2564.856562389314,22.833441
35882.39970432245,3.6552957999999998,-499.87204,2564.995421954693,23.116997
35883.39970436995,3.6551777999999997,-499.97060999999997,2565.134281520089,23.140627
35884.399704417454,3.6551385,-499.87204,2565.273142399809,22.904329
35885.39970446494,3.6551777999999997,-499.89175,2565.412002633319,23.33754
35886.399704512434,3.6550596,-499.93118,2565.550863096813,22.912207000000002
35887.39970455994,3.6550596,-499.83261,2565.689723363215,22.983095000000002
35888.39970460744,3.6550202000000005,-499.93118,2565.8285842539717,23.313910999999997
35889.399704654934,3.6550989,-500.0889,2565.967444071291,23.109121
35890.39970470243,3.6550596,-499.87204,2566.106305027678,23.250898
35891.39970474993,3.6549022000000004,-499.89175,2566.245165469233,23.069736
35892.39970479743,3.6550596,-499.9509,2566.384025286552,22.825563
35893.39970484492,3.6548629,-499.89175,2566.522884665773,23.093367
35894.399704892414,3.6550202000000005,-499.85233,2566.6617443188047,22.990973
35895.39970493992,3.6549416,-499.87204,2566.800604311362,23.140627
35896.399704987416,3.6549022000000004,-499.93118,2566.9394633729808,23.211515
35897.39970503491,3.6549022000000004,-499.91147,2567.0783208574508,23.353294
35898.39970508241,3.6548233,-499.89175,2567.217178834729,22.778305
35899.399705129916,3.6547446000000003,-499.89175,2567.3560382906,22.927958
35900.39970517741,3.654784,-499.89175,2567.494898009364,23.195763
35901.3997052249,3.6548629,-499.93118,2567.6337590204957,23.109121
35902.3997052724,3.6547053,-499.89175,2567.772617939699,23.164257
35903.399705319905,3.6547053,-499.89175,2567.911477526965,23.353294
35904.3997053674,3.6546266000000003,-499.93118,2568.050335515196,23.345417
35905.399705414886,3.6547053,-499.73404000000005,2568.189194314007,23.053986
35906.39970546239,3.6545872999999998,-499.89175,2568.3280532770027,23.061860999999997
35907.39970550989,3.6546266000000003,-499.89175,2568.46691236056,22.880699
35908.399705557385,3.6546266000000003,-499.97060999999997,2568.605772681758,23.116997
35909.39970560488,3.6545084,-499.89175,2568.74463148045,23.219393
35910.39970565238,3.6545872999999998,-499.91147,2568.883490498259,23.140627
35911.399705699885,3.6545084,-499.87204,2569.022350162209,23.116997
35912.39970574738,3.6545084,-499.87204,2569.161209355206,23.030355
35913.399705794865,3.6545479,-499.89175,2569.30006926011,23.15638
35914.39970584237,3.6544296999999997,-499.93118,2569.438929373161,23.077614
35915.39970588987,3.6544296999999997,-499.99033,2569.5777900009753,23.022478
35916.399705937365,3.6544296999999997,-499.91147,2569.716649785453,23.345417
35917.39970598486,3.6543117,-499.89175,2569.855509044181,22.786179999999998
35918.39970603236,3.654351,-499.89175,2569.99436886155,22.880699
35919.399706079865,3.654351,-499.89175,2570.133228832186,23.069736
35920.39970612735,3.6543117,-499.87204,2570.27208861663,22.801933
35921.399706174845,3.6542722999999997,-499.87204,2570.4109478206133,22.904329
35922.39970622235,3.6542722999999997,-499.83261,2570.549807583169,23.203638
35923.39970626985,3.6542722999999997,-499.93118,2570.688667969996,23.15638
35924.39970631734,3.6541147000000005,-499.87204,2570.8275280830467,23.077614
35925.39970636484,3.6541934,-499.97060999999997,2570.966387955162,22.825563
35926.39970641234,3.6541934,-499.87204,2571.10524821056,22.778305
35927.39970645984,3.6540754,-499.89175,2571.244107151702,22.549882999999998
35928.39970650733,3.6541934,-499.97060999999997,2571.382967801438,23.243023
35929.39970655483,3.6541147000000005,-499.85233,2571.521828166479,22.675909
35930.39970660233,3.654036,-499.87204,2571.66068817004,22.849194
35931.39970664983,3.6539574,-499.91147,2571.7995486116292,23.345417
35932.39970669732,3.654036,-499.89175,2571.938409743238,23.15638
35933.39970674482,3.6538785000000003,-499.89175,2572.077270392923,22.97522
35934.39970679232,3.6540754,-499.89175,2572.2161301883702,22.97522
35935.39970683982,3.6539574,-499.93118,2572.354990202866,22.786179999999998
35936.399706887314,3.653918,-499.89175,2572.493850042124,23.022478
35937.39970693481,3.653918,-499.91147,2572.632709563727,23.116997
35938.399706982316,3.6537998,-499.93118,2572.771568187231,22.809811
35939.399707029814,3.6538391000000003,-499.87204,2572.9104280593288,23.046108
35940.3997070773,3.6537604,-499.79318,2573.049287328992,23.266651
35941.3997071248,3.6537998,-499.97060999999997,2573.188148197709,22.605019
35942.3997071723,3.6537998,-499.89175,2573.327008036915,22.675909
35943.399707219796,3.6537604,-499.83261,2573.4658686866173,22.801933
35944.39970726729,3.6537998,-499.87204,2573.604728043968,22.959464999999998
35945.399707314784,3.6537604,-499.91147,2573.743588222733,22.951588
35946.39970736229,3.6536031,-499.9509,2573.882447678656,23.085491
35947.399707409786,3.6537211000000003,-499.91147,2574.021307276926,23.195763
35948.39970745728,3.6536031,-499.9509,2574.1601675980382,22.927958
35949.39970750478,3.6537211000000003,-499.91147,2574.299028171057,22.786179999999998
35950.39970755228,3.6535635,-499.89175,2574.437888032185,22.904329
35951.39970759978,3.6535635,-499.83261,2574.5767478166463,23.345417
35952.39970764727,3.6535635,-499.89175,2574.715607272551,23.195763
35953.39970769477,3.6535241999999997,-499.91147,2574.854466651824,23.243023
35954.39970774227,3.6535241999999997,-499.89175,2574.9933266005883,23.046108
35955.39970778977,3.6534455,-499.93118,2575.132185246015,23.061860999999997
35956.39970783726,3.6535241999999997,-499.87204,2575.271044439062,22.920084
35957.39970788476,3.6534061,-499.75375,2575.4099040154097,23.030355
35958.39970793226,3.6534061,-499.89175,2575.548764577527,22.833441
35959.39970797976,3.6533667999999997,-499.85233,2575.687625172399,23.15638
35960.39970802725,3.6532881,-499.89175,2575.82648528545,23.266651
35961.39970807475,3.6534061,-499.89175,2575.9653452451503,23.038231
35962.39970812225,3.6534061,-499.83261,2576.1042053252922,23.093367
35963.39970816975,3.6533275,-499.87204,2576.243063795463,23.124874
35964.399708217235,3.6532881,-499.91147,2576.3819230870818,22.849194
35965.39970826473,3.6532092000000005,-499.97060999999997,2576.520782871543,22.794056
35966.39970831224,3.6532092000000005,-499.65518,2576.6596426669907,22.675909
35967.399708359735,3.6532485,-499.85233,2576.7985025609587,22.849194
35968.39970840723,3.6532092000000005,-499.89175,2576.937361436369,22.896452
35969.39970845473,3.6530519,-499.91147,2577.076221626036,22.912207000000002
35970.399708502235,3.6530912000000004,-499.83261,2577.215082385263,23.258776
35971.39970854972,3.6530519,-499.91147,2577.353942246391,22.864946
35972.399708597215,3.6530125,-499.99033,2577.4928024142378,22.76255
35973.39970864472,3.6531699,-499.91147,2577.631661355379,22.778305
35974.39970869222,3.6530912000000004,-499.87204,2577.770520515553,23.085491
35975.399708739715,3.6530912000000004,-499.91147,2577.909379894791,23.140627
35976.39970878721,3.6530125,-499.85233,2578.048239635442,23.069736
35977.39970883471,3.6530125,-499.85233,2578.187098894204,23.400553
35978.399708882214,3.6529336000000003,-499.91147,2578.325959149653,23.109121
35979.399708929705,3.6530125,-499.89175,2578.464819120339,22.809811
35980.3997089772,3.6529729,-499.83261,2578.603679003372,22.849194
35981.3997090247,3.6528549,-499.97060999999997,2578.742537615924,23.014601000000003
35982.399709072204,3.6529336000000003,-499.93118,2578.881395418015,22.880699
35983.39970911969,3.6527762000000004,-499.83261,2579.020254928699,23.140627
35984.399709167184,3.6528549,-499.85233,2579.15911371649,22.888576999999998
35985.39970921469,3.6527369,-499.99033,2579.297973577669,22.920084
35986.39970926219,3.6527762000000004,-499.93118,2579.436833460685,22.967342000000002
35987.399709309684,3.6527762000000004,-499.89175,2579.575692774192,22.967342000000002
35988.39970935718,3.6526976,-499.89175,2579.714553358146,22.998848000000002
35989.39970940468,3.6527369,-499.91147,2579.853413679292,23.290281
35990.399709452184,3.6526186000000003,-499.91147,2579.992272806625,23.424183
35991.39970949967,3.6526976,-499.89175,2580.1311339382682,23.085491
35992.39970954717,3.6525792999999998,-500.10860999999994,2580.269993054682,22.920084
35993.39970959467,3.652658,-499.85233,2580.408852466727,22.904329
35994.399709642166,3.65254,-499.91147,2580.547711845983,22.841316
35995.399709689664,3.6525792999999998,-499.91147,2580.686571937094,22.699539
35996.39970973716,3.65254,-499.93118,2580.825432718192,22.864946
35997.399709784666,3.65254,-499.91147,2580.964293466449,22.927958
35998.39970983216,3.6525006,-499.89175,2581.1031528347353,22.97522
35999.399709879646,3.652422,-499.89175,2581.2420115677132,22.857070999999998
36000.39970992715,3.6525006,-499.91147,2581.380871647923,22.904329
36001.39970997465,3.6525006,-499.93118,2581.51973188145,22.809811
36002.399710022146,3.6524612999999997,-499.89175,2581.6585910745152,22.754675
36003.399710069636,3.6523037000000005,-499.91147,2581.797451483264,22.770428
36004.39971011714,3.652422,-499.87204,2581.936310369593,22.809811
36005.39971016464,3.652343,-499.97060999999997,2582.075169091652,23.101244
36006.399710212136,3.652343,-499.9509,2582.214028777491,22.880699
36007.399710259626,3.6523037000000005,-499.89175,2582.35288811292,22.857070999999998
36008.39971030713,3.6522644,-499.97060999999997,2582.491748620291,23.101244
36009.39971035463,3.6521857000000004,-499.91147,2582.630608076197,23.13275
36010.399710402125,3.6522644,-499.87204,2582.7694671377812,23.093367
36011.399710449616,3.6522644,-499.87204,2582.90832570654,23.061860999999997
36012.39971049712,3.6521857000000004,-499.83261,2583.047185228127,23.109121
36013.39971054462,3.6521462999999996,-499.93118,2583.186044881193,22.990973
36014.39971059212,3.6520677000000004,-499.85233,2583.32490463278,22.951588
36015.39971063961,3.6521462999999996,-499.89175,2583.463764953926,22.770428
36016.39971068712,3.6520281000000003,-499.93118,2583.6026252422157,22.967342000000002
36017.399710734615,3.6521462999999996,-499.65518,2583.741484873309,22.849194
36018.39971078211,3.6520281000000003,-500.01004000000006,2583.880344975441,23.006725
36019.3997108296,3.6519494,-499.89175,2584.0192052856187,22.644403
36020.3997108771,3.6519494,-499.87204,2584.158064018664,22.76255
36021.3997109246,3.6519494,-499.87204,2584.296923113208,23.069736
36022.39971097209,3.6519494,-499.89175,2584.435782459623,23.006725
36023.39971101959,3.6519101000000003,-499.9509,2584.574642725991,22.872822
36024.39971106709,3.6518707000000004,-499.93118,2584.713502422798,22.833441
36025.39971111459,3.6519101000000003,-499.91147,2584.852361692445,23.266651
36026.39971116208,3.6519101000000003,-500.01004000000006,2584.991220261204,22.857070999999998
36027.39971120958,3.651792,-499.87204,2585.13007919136,23.030355
36028.39971125708,3.6516345,-499.89175,2585.268938417214,23.211515
36029.39971130458,3.651792,-499.83261,2585.407798442645,23.116997
36030.39971135207,3.6517131000000003,-499.89175,2585.546656847101,22.990973
36031.39971139957,3.6517131000000003,-499.83261,2585.685516850594,23.093367
36032.39971144707,3.6517527000000003,-499.83261,2585.824376087417,23.219393
36033.39971149457,3.6517131000000003,-499.85233,2585.963234776619,23.243023
36034.39971154206,3.6517131000000003,-499.93118,2586.102094298205,22.998848000000002
36035.39971158956,3.6516345,-499.89175,2586.2409545865453,23.124874
36036.39971163706,3.6515951,-499.91147,2586.3798150171483,23.085491
36037.399711684564,3.6515557999999997,-499.89175,2586.518674790674,23.124874
36038.399711732054,3.6515557999999997,-499.93118,2586.657533852276,22.794056
36039.39971177955,3.6515163999999998,-499.89175,2586.796394074817,22.888576999999998
36040.39971182705,3.6513982000000005,-500.01004000000006,2586.93525466974,22.998848000000002
36041.399711874554,3.6514771,-499.87204,2587.074113994217,23.266651
36042.39971192204,3.6514771,-499.8129,2587.212974205856,23.243023
36043.399711969534,3.6515163999999998,-499.87204,2587.351833606982,23.069736
36044.39971201704,3.6515163999999998,-499.93118,2587.4906934791143,23.053986
36045.399712064536,3.6513587999999997,-499.89175,2587.629554139819,22.849194
36046.399712112034,3.6513982000000005,-499.97060999999997,2587.768414209077,23.038231
36047.39971215953,3.6513195,-499.89175,2587.907274256397,22.864946
36048.39971220703,3.6512802000000004,-499.91147,2588.046135114178,23.235146
36049.39971225453,3.6513195,-499.93118,2588.184995785819,23.093367
36050.399712302016,3.6512802000000004,-499.83261,2588.323856304109,22.990973
36051.399712349514,3.6512802000000004,-499.89175,2588.462717512385,23.15638
36052.39971239702,3.6511621,-499.91147,2588.601577964977,22.864946
36053.399712444516,3.6512015,-499.83261,2588.740438297094,22.927958
36054.39971249201,3.6512802000000004,-499.85233,2588.879298563512,22.888576999999998
36055.39971253951,3.6512407999999996,-499.97060999999997,2589.0181590270568,23.101244
36056.39971258701,3.6511621,-499.93118,2589.157019052471,23.101244
36057.39971263451,3.6511621,-499.93118,2589.295879285999,23.353294
36058.399712682,3.6511227999999996,-499.89175,2589.4347400123847,23.148502
36059.3997127295,3.6510046000000003,-499.97060999999997,2589.573600968772,22.951588
36060.399712777005,3.6510832000000004,-499.83261,2589.7124622975407,22.912207000000002
36061.3997128245,3.6511227999999996,-499.87204,2589.851320975808,23.022478
36062.399712871986,3.6510439,-499.89175,2589.990180486492,22.660154000000002
36063.39971291949,3.6510832000000004,-499.87204,2590.129040752877,22.959464999999998
36064.39971296699,3.6508865,-499.89175,2590.267901577835,23.085491
36065.399713014485,3.6509259,-499.89175,2590.4067625670623,22.983095000000002
36066.39971306198,3.6509652000000004,-499.93118,2590.545623151084,23.250898
36067.39971310948,3.6508865,-499.8129,2590.68448292461,23.148502
36068.399713156985,3.6508865,-499.89175,2590.82334300482,23.243023
36069.39971320448,3.6507682999999997,-500.06920999999994,2590.962204399287,22.998848000000002
36070.399713251965,3.6508472000000003,-499.87204,2591.10106467659,22.920084
36071.39971329947,3.6507682999999997,-499.9509,2591.239925950597,23.022478
36072.39971334697,3.6507682999999997,-499.89175,2591.3787871916957,22.76255
36073.399713394465,3.6508472000000003,-499.99033,2591.517647764748,22.904329
36074.39971344196,3.6507289,-499.99033,2591.656507614941,23.313910999999997
36075.39971348946,3.6507289,-499.83261,2591.795367968945,23.219393
36076.399713536965,3.6507682999999997,-499.89175,2591.934228322932,23.030355
36077.39971358445,3.6506896,-499.85233,2592.073089815987,22.880699
36078.399713631945,3.6506108999999998,-499.89175,2592.211950191862,23.030355
36079.39971367945,3.6506108999999998,-499.93118,2592.350810545832,23.022478
36080.39971372695,3.6505716,-499.93118,2592.489670954581,22.841316
36081.39971377444,3.6506108999999998,-499.93118,2592.628531724777,23.030355
36082.39971382194,3.6505322000000002,-499.91147,2592.767392867355,23.038231
36083.39971386944,3.6505322000000002,-499.93118,2592.906254294696,22.849194
36084.39971391694,3.6504927000000005,-499.89175,2593.045115645404,23.18001
36085.399713964434,3.6504532999999997,-499.87204,2593.183976327964,23.101244
36086.39971401193,3.650414,-499.85233,2593.32283740481,22.809811
36087.39971405944,3.6504927000000005,-499.87204,2593.461697824563,22.809811
36088.399714106934,3.6503747000000004,-499.89175,2593.600557587153,22.990973
36089.39971415442,3.6504532999999997,-499.89175,2593.739417382566,22.983095000000002
36090.39971420192,3.6503747000000004,-499.85233,2593.878278919466,22.699539
36091.39971424942,3.650296,-499.91147,2594.017138495814,22.817686
36092.39971429692,3.6503352999999996,-499.97060999999997,2594.155998795039,23.053986
36093.399714344414,3.650296,-499.87204,2594.294859313312,22.707415
36094.39971439191,3.6503747000000004,-499.77347000000003,2594.433720138219,22.817686
36095.399714439416,3.650296,-499.85233,2594.5725810946233,22.715292
36096.39971448691,3.650296,-499.89175,2594.711442631522,23.022478
36097.3997145344,3.650296,-499.9509,2594.85030277743,23.211515
36098.3997145819,3.650296,-499.91147,2594.98916397477,23.164257
36099.3997146294,3.6502172999999996,-499.87204,2595.128024076818,22.935835
36100.399714676896,3.6501384,-499.89175,2595.266883675054,22.841316
36101.399714724386,3.650099,-499.99033,2595.40574405098,22.731045
36102.39971477189,3.6501777,-499.91147,2595.54460487592,22.786179999999998
36103.39971481939,3.6500597000000004,-499.89175,2595.6834656680044,22.841316
36104.39971486689,3.6500204,-499.8129,2595.822325802943,22.699539
36105.39971491438,3.6500204,-499.89175,2595.961185565533,22.825563
36106.39971496188,3.6500204,-499.91147,2596.100047036701,22.746798000000002
36107.39971500938,3.649981,-499.83261,2596.2389083655044,23.046108
36108.39971505688,3.6500204,-499.99033,2596.37776893859,22.880699
36109.39971510437,3.6500204,-499.9509,2596.516630705439,22.683784
36110.39971515187,3.6499417000000003,-499.9509,2596.655491628986,22.801933
36111.39971519937,3.6498627999999997,-499.93118,2596.7943516544337,23.030355
36112.39971524687,3.6498627999999997,-499.89175,2596.933212917489,23.116997
36113.39971529436,3.6499023,-499.87204,2597.072072395249,23.053986
36114.39971534186,3.6497841,-499.91147,2597.2109331873153,22.699539
36115.39971538936,3.6497447,-499.83261,2597.3497939574772,22.967342000000002
36116.39971543686,3.6497841,-499.91147,2597.488655549088,22.833441
36117.39971548435,3.6497841,-499.99033,2597.62751787451,23.093367
36118.39971553185,3.6497053999999998,-499.87204,2597.7663787104198,23.172132
36119.39971557935,3.6496267,-499.89175,2597.9052395572658,23.038231
36120.39971562685,3.6496661,-499.97060999999997,2598.044099297917,22.794056
36121.399715674335,3.6496661,-499.85233,2598.18296010092,22.699539
36122.39971572183,3.6495873999999997,-499.9509,2598.321820159174,23.101244
36123.39971576934,3.6496267,-499.85233,2598.460681170323,22.683784
36124.39971581683,3.6496267,-500.02975,2598.599541852917,22.849194
36125.39971586433,3.6495477999999997,-499.87204,2598.7384019002193,23.116997
36126.39971591183,3.6495873999999997,-499.87204,2598.877263174209,23.235146
36127.399715959335,3.6495085,-499.89175,2599.016123188655,22.935835
36128.39971600682,3.6494690999999997,-499.8129,2599.154983772659,23.172132
36129.399716054315,3.6494297999999996,-499.89175,2599.293843710437,22.707415
36130.39971610182,3.6494297999999996,-499.97060999999997,2599.432704612062,22.660154000000002
36131.39971614932,3.6493511,-499.93118,2599.571565524639,22.872822
36132.399716196815,3.6494297999999996,-499.83261,2599.710425440529,23.219393
36133.39971624431,3.6494690999999997,-499.85233,2599.849285860231,22.809811
36134.39971629181,3.6493905,-499.89175,2599.988146455171,22.707415
36135.399716339314,3.6493511,-499.91147,2600.127006852968,22.817686
36136.399716386804,3.6492724,-499.89175,2600.265867710732,22.754675
36137.3997164343,3.6492724,-499.89175,2600.404728995692,22.746798000000002
36138.3997164818,3.6492724,-499.93118,2600.5435889882488,22.912207000000002
36139.399716529304,3.6492329,-499.91147,2600.682449835077,22.786179999999998
36140.39971657679,3.6491935,-499.91147,2600.821311218575,22.857070999999998
36141.399716624284,3.6492329,-499.89175,2600.960171758753,23.172132
36142.39971667179,3.6491935,-499.91147,2601.09903268235,22.715292
36143.39971671929,3.6491935,-499.9509,2601.237893540166,22.76255
36144.399716766784,3.6490362000000003,-499.89175,2601.376754332267,22.880699
36145.39971681428,3.6491935,-499.89175,2601.515613032421,22.817686
36146.39971686178,3.6491148,-500.02975,2601.654473013992,23.109121
36147.39971690928,3.6491148,-499.79318,2601.793333444629,23.282404
36148.39971695677,3.6489968,-499.9509,2601.932193842392,22.951588
36149.399717004264,3.6490755,-499.89175,2602.071054273029,23.148502
36150.39971705177,3.6489572999999997,-499.83261,2602.209915349909,22.97522
36151.399717099266,3.6489968,-499.97060999999997,2602.3487758791352,22.990973
36152.39971714676,3.6489572999999997,-499.91147,2602.487635258357,22.943711999999998
36153.39971719426,3.6488786,-499.87204,2602.62649610522,22.880699
36154.399717241766,3.6489572999999997,-499.91147,2602.765355593966,23.109121
36155.39971728926,3.6488786,-499.93118,2602.904216079365,23.061860999999997
36156.399717336746,3.6488392,-499.93118,2603.043076729118,23.266651
36157.39971738425,3.6487998999999998,-499.83261,2603.1819365245137,23.124874
36158.39971743175,3.6488392,-499.83261,2603.3207956299248,22.97522
36159.399717479246,3.6488392,-499.91147,2603.459655710085,23.101244
36160.399717526736,3.6487606,-499.87204,2603.598515297385,23.014601000000003
36161.39971757424,3.6486818999999997,-499.87204,2603.737375881407,22.770428
36162.39971762174,3.6487211999999998,-499.79318,2603.876235983539,22.770428
36163.399717669236,3.6487211999999998,-499.93118,2604.015095198492,23.085491
36164.39971771673,3.6487211999999998,-499.85233,2604.153955585336,23.101244
36165.39971776423,3.648603,-499.85233,2604.292817658853,23.203638
36166.399717811735,3.6486422999999997,-499.93118,2604.43167885621,22.983095000000002
36167.39971785923,3.6485635999999997,-499.97060999999997,2604.5705399768663,22.731045
36168.399717906716,3.6485242999999996,-499.9509,2604.709399870851,22.912207000000002
36169.39971795422,3.648603,-499.87204,2604.848261265301,22.97522
36170.39971800172,3.6485635999999997,-499.85233,2604.987122484529,23.077614
36171.399718049215,3.6485242999999996,-499.83261,2605.125982937105,22.731045
36172.39971809671,3.6484062999999995,-499.99033,2605.264843499222,23.124874
36173.39971814422,3.6484062999999995,-499.83261,2605.4037036122722,22.998848000000002
36174.399718191715,3.6484455999999996,-499.97060999999997,2605.54256351721,22.794056
36175.39971823921,3.6484455999999996,-499.93118,2605.6814235097672,23.053986
36176.3997182867,3.6483669,-499.93118,2605.820284290882,22.967342000000002
36177.3997183342,3.6483669,-499.91147,2605.95914386723,23.046108
36178.3997183817,3.6483669,-499.8129,2606.098004122628,22.967342000000002
36179.39971842919,3.6483274,-499.83261,2606.236865046175,22.620773
36180.39971847669,3.6482487,-499.99033,2606.3757259806407,22.786179999999998
36181.39971852419,3.6483274,-499.9509,2606.514586071787,22.786179999999998
36182.39971857169,3.6483669,-499.85233,2606.653445834309,23.164257
36183.39971861918,3.6482487,-499.9509,2606.792306922108,23.038231
36184.39971866668,3.6482487,-499.85233,2606.9311680427977,22.935835
36185.39971871418,3.6480913,-499.87204,2607.070029316788,23.116997
36186.39971876168,3.64817,-499.93118,2607.208889221726,22.715292
36187.39971880917,3.6482093,-499.87204,2607.347749301903,22.699539
36188.39971885667,3.6482487,-499.89175,2607.486608308759,22.675909
36189.39971890417,3.64817,-499.83261,2607.625468553188,22.97522
36190.39971895167,3.6480913,-499.89175,2607.764329553368,23.313910999999997
36191.39971899916,3.6481307000000003,-499.93118,2607.903189600687,22.864946
36192.39971904666,3.6480124,-499.83261,2608.042050261325,22.754675
36193.39971909416,3.6481307000000003,-499.91147,2608.180910034816,22.675909
36194.39971914166,3.6480124,-499.85233,2608.3197705311513,22.959464999999998
36195.399719189154,3.6479731,-499.89175,2608.458631257486,22.794056
36196.39971923665,3.6479731,-499.79318,2608.597490461469,22.809811
36197.39971928415,3.6478550000000003,-499.71432000000004,2608.736349742102,22.967342000000002
36198.39971933165,3.6480124,-499.93118,2608.875209033738,22.967342000000002
36199.39971937914,3.6478550000000003,-499.89175,2609.014068544406,23.022478
36200.399719426634,3.6479731,-499.89175,2609.152927890804,23.15638
36201.39971947414,3.6478550000000003,-499.83261,2609.291788726714,22.920084
36202.399719521636,3.6478156999999998,-499.87204,2609.430649540669,22.920084
36203.39971956913,3.6478156999999998,-499.93118,2609.569509839893,22.959464999999998
36204.39971961663,3.6477763999999997,-499.89175,2609.708370489595,22.935835
36205.39971966413,3.6476974,-499.87204,2609.847230263138,22.660154000000002
36206.39971971163,3.6477370000000002,-499.93118,2609.986089357563,22.612896
36207.39971975912,3.6477370000000002,-499.97060999999997,2610.1249503358717,23.046108
36208.39971980662,3.6476187999999996,-499.89175,2610.263810054635,23.211515
36209.39971985412,3.6477370000000002,-499.85233,2610.402669609112,22.904329
36210.39971990162,3.6476187999999996,-499.89175,2610.541530948885,23.116997
36211.39971994911,3.6476187999999996,-499.83261,2610.680391423433,23.109121
36212.39971999661,3.6475794,-499.93118,2610.819252149819,23.109121
36213.39972004411,3.6475400999999996,-499.89175,2610.958112142343,22.809811
36214.39972009161,3.6475794,-499.93118,2611.0969734491728,22.904329
36215.3997201391,3.6475794,-499.89175,2611.235834975052,22.998848000000002
36216.3997201866,3.6475008,-499.9509,2611.374695635724,23.061860999999997
